source,task,source_lang,target_lang,model,strategy,few_shot_size,trainable_params,accuracy,f1
real,pos,bn,mai,google/muril-base-cased,lora,100,10844138,0.9632,0.939
real,pos,mr,mai,google/muril-base-cased,lora,100,7363244,0.99,0.9753
real,pos,hi,mai,google/muril-base-cased,adapter,25,5404082,0.9618,0.936
real,pos,bn,mai,google/muril-base-cased,adapter,25,4778928,0.9835,0.9599
real,pos,mr,mai,google/muril-base-cased,adapter,25,4209288,0.9891,0.9676
real,pos,hi,mai,google/muril-base-cased,adapter,50,4395360,0.9686,0.9521
real,pos,bn,mai,google/muril-base-cased,adapter,50,11056665,0.9639,0.937
real,pos,mr,mai,google/muril-base-cased,adapter,50,4203909,0.9795,0.9509
real,pos,hi,mai,google/muril-base-cased,adapter,100,9307037,0.9787,0.9492
real,pos,bn,mai,google/muril-base-cased,adapter,100,7147205,0.99,0.9712
real,pos,mr,mai,google/muril-base-cased,adapter,100,10646750,0.99,0.9662
real,pos,multi,mai,google/muril-base-cased,multi-source,0,278000000,0.9853,0.9711
real,pos,hi,raj,google/muril-base-cased,zero-shot,0,278000000,0.9542,0.9339
real,pos,bn,raj,google/muril-base-cased,zero-shot,0,278000000,0.99,0.976
real,pos,mr,raj,google/muril-base-cased,zero-shot,0,278000000,0.9859,0.9636
real,pos,hi,raj,google/muril-base-cased,few-shot,25,278000000,0.9473,0.9307
real,pos,bn,raj,google/muril-base-cased,few-shot,25,278000000,0.99,0.9757
real,pos,mr,raj,google/muril-base-cased,few-shot,25,278000000,0.9801,0.9628
real,pos,hi,raj,google/muril-base-cased,few-shot,50,278000000,0.9579,0.9305
real,pos,bn,raj,google/muril-base-cased,few-shot,50,278000000,0.9605,0.934
real,pos,mr,raj,google/muril-base-cased,few-shot,50,278000000,0.9831,0.962
real,pos,hi,raj,google/muril-base-cased,few-shot,100,278000000,0.954,0.9366
real,pos,bn,raj,google/muril-base-cased,few-shot,100,278000000,0.9847,0.9636
real,pos,mr,raj,google/muril-base-cased,few-shot,100,278000000,0.9796,0.9631
real,pos,hi,raj,google/muril-base-cased,lora,25,7123438,0.9685,0.9445
real,pos,bn,raj,google/muril-base-cased,lora,25,9582422,0.99,0.9722
real,pos,mr,raj,google/muril-base-cased,lora,25,4362481,0.9604,0.934
real,pos,hi,raj,google/muril-base-cased,lora,50,5774672,0.9791,0.9633
real,pos,bn,raj,google/muril-base-cased,lora,50,10184240,0.99,0.977
real,pos,mr,raj,google/muril-base-cased,lora,50,10026541,0.99,0.9707
real,pos,hi,raj,google/muril-base-cased,lora,100,7045215,0.9868,0.9646
real,pos,bn,raj,google/muril-base-cased,lora,100,8105814,0.973,0.9471
real,pos,mr,raj,google/muril-base-cased,lora,100,10082317,0.9745,0.961
real,pos,hi,raj,google/muril-base-cased,adapter,25,8574837,0.9739,0.9479
real,pos,bn,raj,google/muril-base-cased,adapter,25,5387384,0.9853,0.9616
real,pos,mr,raj,google/muril-base-cased,adapter,25,5359832,0.99,0.9766
real,pos,hi,raj,google/muril-base-cased,adapter,50,4553364,0.9628,0.9428
real,pos,bn,raj,google/muril-base-cased,adapter,50,4498313,0.99,0.9756
real,pos,mr,raj,google/muril-base-cased,adapter,50,7078600,0.99,0.9621
real,pos,hi,raj,google/muril-base-cased,adapter,100,5121922,0.9732,0.9491
real,pos,bn,raj,google/muril-base-cased,adapter,100,6043581,0.963,0.9448
real,pos,mr,raj,google/muril-base-cased,adapter,100,10723833,0.956,0.9407
real,pos,multi,raj,google/muril-base-cased,multi-source,0,278000000,0.984,0.9671
real,pos,hi,dgo,google/muril-base-cased,zero-shot,0,278000000,0.972,0.9599
real,pos,bn,dgo,google/muril-base-cased,zero-shot,0,278000000,0.9662,0.9377
real,pos,mr,dgo,google/muril-base-cased,zero-shot,0,278000000,0.9732,0.9462
real,pos,hi,dgo,google/muril-base-cased,few-shot,25,278000000,0.9595,0.9328
real,pos,bn,dgo,google/muril-base-cased,few-shot,25,278000000,0.9812,0.9524
real,pos,mr,dgo,google/muril-base-cased,few-shot,25,278000000,0.9781,0.9594
real,pos,hi,dgo,google/muril-base-cased,few-shot,50,278000000,0.9715,0.9532
real,pos,bn,dgo,google/muril-base-cased,few-shot,50,278000000,0.9864,0.9758
real,pos,mr,dgo,google/muril-base-cased,few-shot,50,278000000,0.9821,0.9654
real,pos,hi,dgo,google/muril-base-cased,few-shot,100,278000000,0.9703,0.9451
real,pos,bn,dgo,google/muril-base-cased,few-shot,100,278000000,0.99,0.9738
real,pos,mr,dgo,google/muril-base-cased,few-shot,100,278000000,0.975,0.9611
real,pos,hi,dgo,google/muril-base-cased,lora,25,6822698,0.9764,0.9471
real,pos,bn,dgo,google/muril-base-cased,lora,25,7069484,0.9614,0.9345
real,pos,mr,dgo,google/muril-base-cased,lora,25,9275004,0.9594,0.9389
real,pos,hi,dgo,google/muril-base-cased,lora,50,6601602,0.9892,0.9706
real,pos,bn,dgo,google/muril-base-cased,lora,50,7407014,0.9714,0.9585
real,pos,mr,dgo,google/muril-base-cased,lora,50,10411021,0.99,0.978
real,pos,hi,dgo,google/muril-base-cased,lora,100,10994571,0.99,0.9734
real,pos,bn,dgo,google/muril-base-cased,lora,100,5717603,0.9717,0.9541
real,pos,mr,dgo,google/muril-base-cased,lora,100,7253787,0.9714,0.9418
real,pos,hi,dgo,google/muril-base-cased,adapter,25,8091891,0.9568,0.9365
real,pos,bn,dgo,google/muril-base-cased,adapter,25,5906325,0.9851,0.9726
real,pos,mr,dgo,google/muril-base-cased,adapter,25,10781597,0.9838,0.9692
real,pos,hi,dgo,google/muril-base-cased,adapter,50,10163721,0.99,0.9686
real,pos,bn,dgo,google/muril-base-cased,adapter,50,10222400,0.9872,0.9743
real,pos,mr,dgo,google/muril-base-cased,adapter,50,6414896,0.9672,0.9504
real,pos,hi,dgo,google/muril-base-cased,adapter,100,10015785,0.9537,0.9433
real,pos,bn,dgo,google/muril-base-cased,adapter,100,6225300,0.9768,0.9509
real,pos,mr,dgo,google/muril-base-cased,adapter,100,7047154,0.9881,0.9698
real,pos,multi,dgo,google/muril-base-cased,multi-source,0,278000000,0.99,0.9768
real,pos,hi,hne,google/muril-base-cased,zero-shot,0,278000000,0.9835,0.9666
real,pos,bn,hne,google/muril-base-cased,zero-shot,0,278000000,0.9489,0.9314
real,pos,mr,hne,google/muril-base-cased,zero-shot,0,278000000,0.9549,0.9319
real,pos,hi,hne,google/muril-base-cased,few-shot,25,278000000,0.9656,0.9478
real,pos,bn,hne,google/muril-base-cased,few-shot,25,278000000,0.9783,0.9566
real,pos,mr,hne,google/muril-base-cased,few-shot,25,278000000,0.99,0.9693
real,pos,hi,hne,google/muril-base-cased,few-shot,50,278000000,0.99,0.9771
real,pos,bn,hne,google/muril-base-cased,few-shot,50,278000000,0.9489,0.9316
real,pos,mr,hne,google/muril-base-cased,few-shot,50,278000000,0.9817,0.9524
real,pos,hi,hne,google/muril-base-cased,few-shot,100,278000000,0.9827,0.9539
real,pos,bn,hne,google/muril-base-cased,few-shot,100,278000000,0.9552,0.9336
real,pos,mr,hne,google/muril-base-cased,few-shot,100,278000000,0.99,0.978
real,pos,hi,hne,google/muril-base-cased,lora,25,7919246,0.9765,0.9561
real,pos,bn,hne,google/muril-base-cased,lora,25,10214744,0.9812,0.9514
real,pos,mr,hne,google/muril-base-cased,lora,25,8072897,0.9486,0.9376
real,pos,hi,hne,google/muril-base-cased,lora,50,6696073,0.9825,0.9619
real,pos,bn,hne,google/muril-base-cased,lora,50,5270317,0.9607,0.9473
real,pos,mr,hne,google/muril-base-cased,lora,50,9297104,0.9563,0.9339
real,pos,hi,hne,google/muril-base-cased,lora,100,10339109,0.9823,0.9526
real,pos,bn,hne,google/muril-base-cased,lora,100,6258190,0.9786,0.9617
real,pos,mr,hne,google/muril-base-cased,lora,100,4462422,0.9688,0.9485
real,pos,hi,hne,google/muril-base-cased,adapter,25,10123389,0.9885,0.96
real,pos,bn,hne,google/muril-base-cased,adapter,25,5860240,0.9897,0.976
real,pos,mr,hne,google/muril-base-cased,adapter,25,7420199,0.9545,0.9365
real,pos,hi,hne,google/muril-base-cased,adapter,50,11019885,0.9786,0.9637
real,pos,bn,hne,google/muril-base-cased,adapter,50,8976466,0.9781,0.9603
real,pos,mr,hne,google/muril-base-cased,adapter,50,9863070,0.9877,0.9611
real,pos,hi,hne,google/muril-base-cased,adapter,100,11037286,0.9602,0.9454
real,pos,bn,hne,google/muril-base-cased,adapter,100,9710152,0.9721,0.9569
real,pos,mr,hne,google/muril-base-cased,adapter,100,9439484,0.9891,0.9686
real,pos,multi,hne,google/muril-base-cased,multi-source,0,278000000,0.9862,0.9682
real,sentiment,hi,bho,google/muril-base-cased,zero-shot,0,278000000,0.9592,0.9354
real,sentiment,bn,bho,google/muril-base-cased,zero-shot,0,278000000,0.9595,0.9362
real,sentiment,mr,bho,google/muril-base-cased,zero-shot,0,278000000,0.9653,0.9441
real,sentiment,hi,bho,google/muril-base-cased,few-shot,25,278000000,0.9691,0.9465
real,sentiment,bn,bho,google/muril-base-cased,few-shot,25,278000000,0.99,0.9717
real,sentiment,mr,bho,google/muril-base-cased,few-shot,25,278000000,0.99,0.9779
real,sentiment,hi,bho,google/muril-base-cased,few-shot,50,278000000,0.9819,0.9536
real,sentiment,bn,bho,google/muril-base-cased,few-shot,50,278000000,0.9604,0.932
real,sentiment,mr,bho,google/muril-base-cased,few-shot,50,278000000,0.9812,0.9649
real,sentiment,hi,bho,google/muril-base-cased,few-shot,100,278000000,0.9701,0.9439
real,sentiment,bn,bho,google/muril-base-cased,few-shot,100,278000000,0.9643,0.9368
real,sentiment,mr,bho,google/muril-base-cased,few-shot,100,278000000,0.9798,0.9689
real,sentiment,hi,bho,google/muril-base-cased,lora,25,7649252,0.9468,0.9355
real,sentiment,bn,bho,google/muril-base-cased,lora,25,9327090,0.9611,0.9331
real,sentiment,mr,bho,google/muril-base-cased,lora,25,8269228,0.9668,0.9519
real,sentiment,hi,bho,google/muril-base-cased,lora,50,9269004,0.9615,0.948
real,sentiment,bn,bho,google/muril-base-cased,lora,50,10443892,0.99,0.9767
real,sentiment,mr,bho,google/muril-base-cased,lora,50,10909779,0.9718,0.9463
real,sentiment,hi,bho,google/muril-base-cased,lora,100,6375595,0.9556,0.9326
real,sentiment,bn,bho,google/muril-base-cased,lora,100,9202973,0.9641,0.9398
real,sentiment,mr,bho,google/muril-base-cased,lora,100,6834703,0.9795,0.9568
real,sentiment,hi,bho,google/muril-base-cased,adapter,25,6836758,0.9682,0.9469
real,sentiment,bn,bho,google/muril-base-cased,adapter,25,7821052,0.9635,0.9369
real,sentiment,mr,bho,google/muril-base-cased,adapter,25,10662603,0.9844,0.9658
real,sentiment,hi,bho,google/muril-base-cased,adapter,50,7958826,0.9773,0.9549
real,sentiment,bn,bho,google/muril-base-cased,adapter,50,6929958,0.968,0.9479
real,sentiment,mr,bho,google/muril-base-cased,adapter,50,6550820,0.9434,0.9329
real,sentiment,hi,bho,google/muril-base-cased,adapter,100,9858546,0.9597,0.9382
real,sentiment,bn,bho,google/muril-base-cased,adapter,100,10803567,0.9627,0.9517
real,sentiment,mr,bho,google/muril-base-cased,adapter,100,10413790,0.9835,0.9637
real,sentiment,multi,bho,google/muril-base-cased,multi-source,0,278000000,0.9627,0.9494
real,sentiment,hi,mai,google/muril-base-cased,zero-shot,0,278000000,0.99,0.9773
real,sentiment,bn,mai,google/muril-base-cased,zero-shot,0,278000000,0.989,0.9688
real,sentiment,mr,mai,google/muril-base-cased,zero-shot,0,278000000,0.9538,0.9417
real,sentiment,hi,mai,google/muril-base-cased,few-shot,25,278000000,0.9866,0.9765
real,sentiment,bn,mai,google/muril-base-cased,few-shot,25,278000000,0.99,0.9658
real,sentiment,mr,mai,google/muril-base-cased,few-shot,25,278000000,0.9427,0.9309
real,sentiment,hi,mai,google/muril-base-cased,few-shot,50,278000000,0.9659,0.9489
real,sentiment,bn,mai,google/muril-base-cased,few-shot,50,278000000,0.9457,0.9328
real,sentiment,mr,mai,google/muril-base-cased,few-shot,50,278000000,0.9705,0.9462
real,sentiment,hi,mai,google/muril-base-cased,few-shot,100,278000000,0.9549,0.933
real,sentiment,bn,mai,google/muril-base-cased,few-shot,100,278000000,0.989,0.975
real,sentiment,mr,mai,google/muril-base-cased,few-shot,100,278000000,0.9863,0.9728
real,sentiment,hi,mai,google/muril-base-cased,lora,25,5489728,0.9506,0.9359
real,sentiment,bn,mai,google/muril-base-cased,lora,25,4346902,0.9643,0.9509
real,sentiment,mr,mai,google/muril-base-cased,lora,25,6016911,0.9498,0.9384
real,sentiment,hi,mai,google/muril-base-cased,lora,50,6096317,0.981,0.9687
real,sentiment,bn,mai,google/muril-base-cased,lora,50,10232634,0.9847,0.9732
real,sentiment,mr,mai,google/muril-base-cased,lora,50,7829418,0.9694,0.9402
real,sentiment,hi,mai,google/muril-base-cased,lora,100,5312150,0.9477,0.9371
real,sentiment,bn,mai,google/muril-base-cased,lora,100,6730107,0.99,0.9763
real,sentiment,mr,mai,google/muril-base-cased,lora,100,4951527,0.984,0.9692
real,sentiment,hi,mai,google/muril-base-cased,adapter,25,6178585,0.9854,0.9728
real,sentiment,bn,mai,google/muril-base-cased,adapter,25,7323042,0.99,0.9798
real,sentiment,mr,mai,google/muril-base-cased,adapter,25,9512256,0.9867,0.9628
real,sentiment,hi,mai,google/muril-base-cased,adapter,50,10505641,0.9712,0.9456
real,sentiment,bn,mai,google/muril-base-cased,adapter,50,6932280,0.9524,0.937
real,sentiment,mr,mai,google/muril-base-cased,adapter,50,8770466,0.9823,0.9692
real,sentiment,hi,mai,google/muril-base-cased,adapter,100,4368447,0.9663,0.9436
real,sentiment,bn,mai,google/muril-base-cased,adapter,100,4899175,0.9567,0.9328
real,sentiment,mr,mai,google/muril-base-cased,adapter,100,6049668,0.9817,0.9625
real,sentiment,multi,mai,google/muril-base-cased,multi-source,0,278000000,0.9721,0.9547
real,sentiment,hi,raj,google/muril-base-cased,zero-shot,0,278000000,0.9862,0.9725
real,sentiment,bn,raj,google/muril-base-cased,zero-shot,0,278000000,0.9618,0.9479
real,sentiment,mr,raj,google/muril-base-cased,zero-shot,0,278000000,0.9827,0.9676
real,sentiment,hi,raj,google/muril-base-cased,few-shot,25,278000000,0.9663,0.9371
real,sentiment,bn,raj,google/muril-base-cased,few-shot,25,278000000,0.9715,0.9442
real,sentiment,mr,raj,google/muril-base-cased,few-shot,25,278000000,0.9528,0.9344
real,sentiment,hi,raj,google/muril-base-cased,few-shot,50,278000000,0.99,0.9733
real,sentiment,bn,raj,google/muril-base-cased,few-shot,50,278000000,0.9628,0.9515
real,sentiment,mr,raj,google/muril-base-cased,few-shot,50,278000000,0.9556,0.9337
real,sentiment,hi,raj,google/muril-base-cased,few-shot,100,278000000,0.99,0.9682
real,sentiment,bn,raj,google/muril-base-cased,few-shot,100,278000000,0.9873,0.9592
real,sentiment,mr,raj,google/muril-base-cased,few-shot,100,278000000,0.948,0.9367
real,sentiment,hi,raj,google/muril-base-cased,lora,25,9792886,0.9819,0.9674
real,sentiment,bn,raj,google/muril-base-cased,lora,25,6377565,0.9812,0.964
real,sentiment,mr,raj,google/muril-base-cased,lora,25,5518666,0.9877,0.9771
real,sentiment,hi,raj,google/muril-base-cased,lora,50,8283932,0.9742,0.9611
real,sentiment,bn,raj,google/muril-base-cased,lora,50,6138582,0.9555,0.9354
real,sentiment,mr,raj,google/muril-base-cased,lora,50,4215463,0.9749,0.9518
real,sentiment,hi,raj,google/muril-base-cased,lora,100,6262591,0.99,0.9779
real,sentiment,bn,raj,google/muril-base-cased,lora,100,6928366,0.9786,0.9636
real,sentiment,mr,raj,google/muril-base-cased,lora,100,7841392,0.9645,0.9544
real,sentiment,hi,raj,google/muril-base-cased,adapter,25,9982034,0.9792,0.9499
real,sentiment,bn,raj,google/muril-base-cased,adapter,25,10705288,0.99,0.9798
real,sentiment,mr,raj,google/muril-base-cased,adapter,25,7446442,0.9879,0.9664
real,sentiment,hi,raj,google/muril-base-cased,adapter,50,9971906,0.99,0.975
real,sentiment,bn,raj,google/muril-base-cased,adapter,50,10097890,0.9714,0.95
real,sentiment,mr,raj,google/muril-base-cased,adapter,50,5622501,0.99,0.9765
real,sentiment,hi,raj,google/muril-base-cased,adapter,100,7244216,0.9835,0.9554
real,sentiment,bn,raj,google/muril-base-cased,adapter,100,10563630,0.9784,0.9503
real,sentiment,mr,raj,google/muril-base-cased,adapter,100,6652050,0.9781,0.963
real,sentiment,multi,raj,google/muril-base-cased,multi-source,0,278000000,0.971,0.9607
real,sentiment,hi,dgo,google/muril-base-cased,zero-shot,0,278000000,0.9893,0.962
real,sentiment,bn,dgo,google/muril-base-cased,zero-shot,0,278000000,0.99,0.9776
real,sentiment,mr,dgo,google/muril-base-cased,zero-shot,0,278000000,0.9829,0.9629
real,sentiment,hi,dgo,google/muril-base-cased,few-shot,25,278000000,0.9675,0.956
real,sentiment,bn,dgo,google/muril-base-cased,few-shot,25,278000000,0.9768,0.9634
real,sentiment,mr,dgo,google/muril-base-cased,few-shot,25,278000000,0.9875,0.9662
real,sentiment,hi,dgo,google/muril-base-cased,few-shot,50,278000000,0.9699,0.9527
real,sentiment,bn,dgo,google/muril-base-cased,few-shot,50,278000000,0.9884,0.9731
real,sentiment,mr,dgo,google/muril-base-cased,few-shot,50,278000000,0.9665,0.9374
real,sentiment,hi,dgo,google/muril-base-cased,few-shot,100,278000000,0.9612,0.9318
real,sentiment,bn,dgo,google/muril-base-cased,few-shot,100,278000000,0.9752,0.9648
real,sentiment,mr,dgo,google/muril-base-cased,few-shot,100,278000000,0.983,0.9582
real,sentiment,hi,dgo,google/muril-base-cased,lora,25,10691849,0.9502,0.9304
real,sentiment,bn,dgo,google/muril-base-cased,lora,25,8456180,0.969,0.9507
real,sentiment,mr,dgo,google/muril-base-cased,lora,25,7331270,0.9749,0.9598
real,sentiment,hi,dgo,google/muril-base-cased,lora,50,9661570,0.9586,0.9321
real,sentiment,bn,dgo,google/muril-base-cased,lora,50,6157934,0.99,0.9783
real,sentiment,mr,dgo,google/muril-base-cased,lora,50,6674235,0.99,0.9738
real,sentiment,hi,dgo,google/muril-base-cased,lora,100,10018600,0.9484,0.9371
real,sentiment,bn,dgo,google/muril-base-cased,lora,100,9804218,0.9572,0.9305
real,sentiment,mr,dgo,google/muril-base-cased,lora,100,10603605,0.9517,0.9318
real,sentiment,hi,dgo,google/muril-base-cased,adapter,25,8014641,0.99,0.9714
real,sentiment,bn,dgo,google/muril-base-cased,adapter,25,11055692,0.9651,0.9395
real,sentiment,mr,dgo,google/muril-base-cased,adapter,25,11073337,0.9885,0.9765
real,sentiment,hi,dgo,google/muril-base-cased,adapter,50,5610131,0.9671,0.9448
real,sentiment,bn,dgo,google/muril-base-cased,adapter,50,8640230,0.99,0.973
real,sentiment,mr,dgo,google/muril-base-cased,adapter,50,6795178,0.99,0.967
real,sentiment,hi,dgo,google/muril-base-cased,adapter,100,8557699,0.9629,0.9364
real,sentiment,bn,dgo,google/muril-base-cased,adapter,100,5509549,0.969,0.9551
real,sentiment,mr,dgo,google/muril-base-cased,adapter,100,8877477,0.9738,0.9575
real,sentiment,multi,dgo,google/muril-base-cased,multi-source,0,278000000,0.9683,0.9557
real,sentiment,hi,hne,google/muril-base-cased,zero-shot,0,278000000,0.9511,0.9392
real,sentiment,bn,hne,google/muril-base-cased,zero-shot,0,278000000,0.9715,0.9473
real,sentiment,mr,hne,google/muril-base-cased,zero-shot,0,278000000,0.9723,0.9443
real,sentiment,hi,hne,google/muril-base-cased,few-shot,25,278000000,0.99,0.9658
real,sentiment,bn,hne,google/muril-base-cased,few-shot,25,278000000,0.9695,0.9503
real,sentiment,mr,hne,google/muril-base-cased,few-shot,25,278000000,0.9404,0.9301
real,sentiment,hi,hne,google/muril-base-cased,few-shot,50,278000000,0.99,0.9695
real,sentiment,bn,hne,google/muril-base-cased,few-shot,50,278000000,0.9705,0.9569
real,sentiment,mr,hne,google/muril-base-cased,few-shot,50,278000000,0.9568,0.9301
real,sentiment,hi,hne,google/muril-base-cased,few-shot,100,278000000,0.9619,0.9486
real,sentiment,bn,hne,google/muril-base-cased,few-shot,100,278000000,0.99,0.9796
real,sentiment,mr,hne,google/muril-base-cased,few-shot,100,278000000,0.9487,0.9326
real,sentiment,hi,hne,google/muril-base-cased,lora,25,4577208,0.9762,0.96
real,sentiment,bn,hne,google/muril-base-cased,lora,25,6748541,0.9883,0.9696
real,sentiment,mr,hne,google/muril-base-cased,lora,25,6853812,0.9797,0.9519
real,sentiment,hi,hne,google/muril-base-cased,lora,50,8776154,0.9793,0.9645
real,sentiment,bn,hne,google/muril-base-cased,lora,50,8733489,0.9746,0.9539
real,sentiment,mr,hne,google/muril-base-cased,lora,50,8690873,0.9787,0.957
real,sentiment,hi,hne,google/muril-base-cased,lora,100,9178718,0.9666,0.9524
real,sentiment,bn,hne,google/muril-base-cased,lora,100,5841487,0.95,0.9381
real,sentiment,mr,hne,google/muril-base-cased,lora,100,8909546,0.9605,0.9421
real,sentiment,hi,hne,google/muril-base-cased,adapter,25,5320194,0.9606,0.9308
real,sentiment,bn,hne,google/muril-base-cased,adapter,25,6508534,0.99,0.9691
real,sentiment,mr,hne,google/muril-base-cased,adapter,25,8324891,0.9867,0.9667
real,sentiment,hi,hne,google/muril-base-cased,adapter,50,6986324,0.9855,0.9691
real,sentiment,bn,hne,google/muril-base-cased,adapter,50,9729855,0.99,0.9675
real,sentiment,mr,hne,google/muril-base-cased,adapter,50,8549605,0.9526,0.9423
real,sentiment,hi,hne,google/muril-base-cased,adapter,100,9962047,0.9812,0.9686
real,sentiment,bn,hne,google/muril-base-cased,adapter,100,10125088,0.9748,0.9562
real,sentiment,mr,hne,google/muril-base-cased,adapter,100,8072344,0.9721,0.9486
real,sentiment,multi,hne,google/muril-base-cased,multi-source,0,278000000,0.9785,0.9644
real,ner,hi,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.99,0.9745
real,ner,bn,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.9501,0.9321
real,ner,mr,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.9628,0.9337
real,ner,hi,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9761,0.9509
real,ner,bn,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9773,0.9524
real,ner,mr,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9556,0.9325
real,ner,hi,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9776
real,ner,bn,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.9773,0.9515
real,ner,mr,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.9688,0.9581
real,ner,hi,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9787
real,ner,bn,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9719
real,ner,mr,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.9877,0.9615
real,ner,hi,bho,ai4bharat/indic-bert,lora,25,6172413,0.9843,0.9739
real,ner,bn,bho,ai4bharat/indic-bert,lora,25,10637598,0.9714,0.9476
real,ner,mr,bho,ai4bharat/indic-bert,lora,25,6739592,0.99,0.9798
real,ner,hi,bho,ai4bharat/indic-bert,lora,50,5986811,0.9853,0.961
real,ner,bn,bho,ai4bharat/indic-bert,lora,50,10709502,0.9782,0.9566
real,ner,mr,bho,ai4bharat/indic-bert,lora,50,8643166,0.9658,0.9547
real,ner,hi,bho,ai4bharat/indic-bert,lora,100,7471862,0.99,0.9756
real,ner,bn,bho,ai4bharat/indic-bert,lora,100,7771749,0.988,0.9614
real,ner,mr,bho,ai4bharat/indic-bert,lora,100,6516877,0.9512,0.9304
real,ner,hi,bho,ai4bharat/indic-bert,adapter,25,6042724,0.9451,0.9302
real,ner,bn,bho,ai4bharat/indic-bert,adapter,25,10255261,0.99,0.968
real,ner,mr,bho,ai4bharat/indic-bert,adapter,25,6865494,0.9767,0.9568
real,ner,hi,bho,ai4bharat/indic-bert,adapter,50,7512764,0.9599,0.9478
real,ner,bn,bho,ai4bharat/indic-bert,adapter,50,7335625,0.9625,0.9513
real,ner,mr,bho,ai4bharat/indic-bert,adapter,50,4320783,0.9746,0.9508
real,ner,hi,bho,ai4bharat/indic-bert,adapter,100,5207254,0.9817,0.9573
real,ner,bn,bho,ai4bharat/indic-bert,adapter,100,4988276,0.9832,0.9641
real,ner,mr,bho,ai4bharat/indic-bert,adapter,100,7845838,0.9637,0.9531
real,ner,multi,bho,ai4bharat/indic-bert,multi-source,0,278000000,0.9801,0.9688
real,ner,hi,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.9656,0.946
real,ner,bn,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.9623,0.9327
real,ner,mr,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.9645,0.9441
real,ner,hi,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.9473,0.9351
real,ner,bn,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.9699,0.9411
real,ner,mr,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9781
real,ner,hi,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.9557,0.9317
real,ner,bn,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.9508,0.9339
real,ner,mr,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.9648,0.9451
real,ner,hi,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.9664,0.956
real,ner,bn,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.9777,0.9617
real,ner,mr,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9653
real,ner,hi,mai,ai4bharat/indic-bert,lora,25,11023639,0.99,0.9716
real,ner,bn,mai,ai4bharat/indic-bert,lora,25,10568171,0.9587,0.9326
real,ner,mr,mai,ai4bharat/indic-bert,lora,25,10939275,0.964,0.936
real,ner,hi,mai,ai4bharat/indic-bert,lora,50,7912202,0.9798,0.9525
real,ner,bn,mai,ai4bharat/indic-bert,lora,50,8042825,0.9679,0.938
real,ner,mr,mai,ai4bharat/indic-bert,lora,50,6902760,0.99,0.9685
real,ner,hi,mai,ai4bharat/indic-bert,lora,100,8272873,0.9888,0.9641
real,ner,bn,mai,ai4bharat/indic-bert,lora,100,4559169,0.9689,0.9529
real,ner,mr,mai,ai4bharat/indic-bert,lora,100,8435845,0.9757,0.9583
real,ner,hi,mai,ai4bharat/indic-bert,adapter,25,5066379,0.99,0.9684
real,ner,bn,mai,ai4bharat/indic-bert,adapter,25,9910113,0.9712,0.9446
real,ner,mr,mai,ai4bharat/indic-bert,adapter,25,7727223,0.99,0.9783
real,ner,hi,mai,ai4bharat/indic-bert,adapter,50,7617203,0.9601,0.9319
real,ner,bn,mai,ai4bharat/indic-bert,adapter,50,5382796,0.99,0.9662
real,ner,mr,mai,ai4bharat/indic-bert,adapter,50,10677101,0.9548,0.9319
real,ner,hi,mai,ai4bharat/indic-bert,adapter,100,6437858,0.9888,0.9734
real,ner,bn,mai,ai4bharat/indic-bert,adapter,100,11111019,0.9733,0.9452
real,ner,mr,mai,ai4bharat/indic-bert,adapter,100,7360083,0.9601,0.9465
real,ner,multi,mai,ai4bharat/indic-bert,multi-source,0,278000000,0.9793,0.9498
real,ner,hi,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9518,0.9399
real,ner,bn,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9543,0.9424
real,ner,mr,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9611,0.9313
real,ner,hi,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.9534,0.9391
real,ner,bn,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.9676,0.9492
